,fQ,EC,EJ,alpha,dispersion,gbus,chi_in_MHz,cut_l,cut_h,gap,w,l,r,cpw_l,coupling_gap,JJ_cutout_w,JJ_cutout_h,JJ_cutout_r,JJ_c_contact_l,JJ_c_contact_r,JJ_c_contact_w,coupling_d,coupling_pad_w,coupling_r,cpw_pin,chip,resolution,junction,orientation,JJ_c_contact_shortl,istunnel,Lj [nH],g_alex [MHz],Ec_alex [MHz],Ej_alex [GHz],wr_alex [GHz],Chi [MHz],Purcell T1 [us],target kappa [MHz],Purcell T1 qiskit [us],target kappa qiskit [MHz]
0,4.432322901618148,197.51140933696658,13.616300010297985,-221.2693490525895,0.3658604192733765,111.58154811684967,-1.211226833774101,0.77,0.7000000000000001,0.005,0.08,0.5,0.06,0.05,0.015,0.07,0.07,0.15,0.04,0.0025,0.01,0.25,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,11.397044563400145,105.48120599523286,197.5114218114541,14.342447456221468,4.760501813325462,0.050260239945902646,14509.030462582557,0.10052047989180529,602.0568006734026,0.10052047989180529
1,4.818262312071118,235.543340774522,13.616300010297985,-267.30007333102554,2.4983752269744874,130.32426766398316,-2.842730218867808,0.78,0.7000000000000001,0.015,0.08,0.5,0.06,0.05,0.015,0.07,0.07,0.15,0.04,0.0025,0.01,0.25,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,11.397044563400145,123.20472924655996,235.54335565104213,14.342447456221468,5.198667677078164,0.06856308944682077,7796.626873570228,0.13712617889364154,188.04486692690276,0.13712617889364154
2,5.025090093599285,257.47949399086883,13.616300010297985,-294.3082245872303,6.18440322971344,142.4573019120883,-4.670068824715151,0.79,0.7000000000000001,0.025,0.08,0.5,0.06,0.05,0.015,0.07,0.07,0.15,0.04,0.0025,0.01,0.25,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,11.397044563400145,134.6827076742324,257.4795102528395,14.342447456221468,5.435355625425065,0.08192363646604996,5460.960865512137,0.1638472729320999,95.79768296644531,0.1638472729320999
3,5.170514652556366,273.5667122258879,13.616300010297985,-314.32903440340397,11.192453088760375,151.78368897001937,-6.736454340929506,0.8,0.7000000000000001,0.035,0.08,0.5,0.06,0.05,0.015,0.07,0.07,0.15,0.04,0.0025,0.01,0.25,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,11.397044563400145,143.50729853203092,273.56672950390015,14.342447456221468,5.602582578547175,0.09300150997835442,4237.478503587052,0.18600301995670884,58.501383575033074,0.18600301995670884
