,fQ,EC,EJ,alpha,dispersion,gbus,chi_in_MHz,cut_l,cut_h,gap,w,l,r,cpw_l,coupling_gap,JJ_cutout_w,JJ_cutout_h,JJ_cutout_r,JJ_c_contact_l,JJ_c_contact_r,JJ_c_contact_w,coupling_d,coupling_pad_w,coupling_r,cpw_pin,chip,resolution,junction,orientation,JJ_c_contact_shortl,istunnel,coupling_gd,Lj [nH],g_alex [MHz],Ec_alex [MHz],Ej_alex [GHz],wr_alex [GHz],Chi [MHz],Purcell T1 [us],target kappa [MHz],Purcell T1 qiskit [us],target kappa qiskit [MHz]
0,4.156371368023739,163.12934178090734,14.336664142587953,-179.98197004528274,0.02009182357788086,113.9224126984568,-0.8317354886594034,0.8200000000000001,1.2,0.005,0.09,0.6,0.06,0.05,0.015,0.07,0.07,0.15,0.04,0.0025,0.01,0.3,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,0.65,11.397044563400145,106.50684463724457,163.12935208388143,14.342447456221468,4.326360281650636,0.05239117521406019,13352.765648765866,0.10478235042812038,841.0932252323912,0.10478235042812038
1,4.513502879572318,193.86498698897816,14.336664142587953,-216.16834522826582,0.17034095096588134,132.5737547928052,-1.8005028741916946,0.8300000000000001,1.2,0.015,0.09,0.6,0.06,0.05,0.015,0.07,0.07,0.15,0.04,0.0025,0.01,0.3,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,0.65,11.397044563400145,123.95157536152871,193.86499923316376,14.342447456221468,4.716353307462931,0.07095040937962023,7280.776447252504,0.14190081875924046,286.90544010709755,0.14190081875924046
2,4.714739144710735,212.47979735400173,14.336664142587953,-238.39192606303868,0.491696475982666,144.7412067556284,-2.8459732085434046,0.84,1.2,0.025,0.09,0.6,0.06,0.05,0.015,0.07,0.07,0.15,0.04,0.0025,0.01,0.3,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,0.65,11.397044563400145,135.33599967444388,212.4798107738674,14.342447456221468,4.937594978555509,0.0845715267026471,5124.354501488034,0.1691430534052942,152.27637500432766,0.1691430534052942
3,4.860888456065359,226.5951827843072,14.336664142587953,-255.3971545810077,1.0042412195205688,153.68732637110404,-3.9808579577014034,0.85,1.2,0.035,0.09,0.6,0.06,0.05,0.015,0.07,0.07,0.15,0.04,0.0025,0.01,0.3,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,0.65,11.397044563400145,143.70101842576835,226.5951970956768,14.342447456221468,5.098964371851909,0.09534894743252645,4031.3982355447965,0.1906978948650529,96.55948102767573,0.1906978948650529
4,4.969754436560562,237.43964935558617,14.336664142587953,-268.55139706042615,1.6628001012802125,161.54608008674,-5.201319670983094,0.86,1.2,0.045,0.09,0.6,0.06,0.05,0.015,0.07,0.07,0.15,0.04,0.0025,0.01,0.3,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,0.65,11.397044563400145,151.05583985161113,237.43966435187397,14.342447456221468,5.219552402257967,0.10534953935402677,3302.343351783548,0.21069907870805354,66.88693887439403,0.21069907870805354
5,5.060023605812743,246.64726651518725,14.336664142587953,-279.78121781279924,2.4841693305969237,168.3808310379714,-6.528020958150795,0.87,1.2,0.055,0.09,0.6,0.06,0.05,0.015,0.07,0.07,0.15,0.04,0.0025,0.01,0.3,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,0.65,11.397044563400145,157.45265489997473,246.6472820930127,14.342447456221468,5.319793743098594,0.1144524489048512,2797.933116257146,0.2289048978097024,49.0547286965703,0.2289048978097024
