,fQ,EC,EJ,alpha,dispersion,gbus,chi_in_MHz,cut_l,cut_h,gap,w,l,r,cpw_l,coupling_gap,JJ_cutout_w,JJ_cutout_h,JJ_cutout_r,JJ_c_contact_l,JJ_c_contact_r,JJ_c_contact_w,coupling_d,coupling_pad_w,coupling_r,cpw_pin,chip,resolution,junction,orientation,JJ_c_contact_shortl,istunnel,Lj [nH],g_alex [MHz],Ec_alex [MHz],Ej_alex [GHz],wr_alex [GHz],Chi [MHz],Purcell T1 [us],target kappa [MHz]
0,3.849079369691417,169.58011519721003,11.947220118823298,-189.69821711532788,0.25021866130828857,154.2510564903735,-1.887945027145521,0.76,1.2,0.05,0.09,0.9,0.06,0.05,0.01,0.07,0.07,0.15,0.04,0.0025,0.01,0.3,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,13.676453476080171,156.44087420166716,169.58012590760413,11.952039546851227,4.0267389994462714,0.05844371231346073,9036.822982324618,0.11688742462692146
1,3.869822893288647,171.50721739392705,11.947220118823298,-192.00082161386,0.2849780774116516,116.15498841749614,-1.1016041863324733,0.78,1.2,0.05,0.09,0.9,0.06,0.05,0.03,0.07,0.07,0.15,0.04,0.0025,0.01,0.3,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,13.676453476080171,117.46211439800099,171.50722822603367,11.952039546851227,4.049554221717145,0.03314036073556943,28104.567147700513,0.06628072147113886
2,3.8785876853743373,172.32510720649088,11.947220118823298,-192.97897555828058,0.3009519748687744,95.89100078852621,-0.7599175542120962,0.8,1.2,0.05,0.09,0.9,0.06,0.05,0.05,0.07,0.07,0.15,0.04,0.0025,0.01,0.3,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,13.676453476080171,96.82558783907712,172.32511809025402,11.952039546851227,4.059198567530812,0.02258588966824517,60508.579730259575,0.04517177933649034
3,3.8753642156401624,172.02405713784384,11.947220118823298,-192.61887318870964,0.2949842042922974,82.33749379656516,-0.5577893470374893,0.8200000000000001,1.2,0.05,0.09,0.9,0.06,0.05,0.07,0.07,0.07,0.15,0.04,0.0025,0.01,0.3,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,13.676453476080171,83.06198451408142,172.0240680025932,11.952039546851227,4.055651329961409,0.0166523981931169,111310.92437787284,0.0333047963862338
4,3.8742972925029235,171.92447808060095,11.947220118823298,-192.4997771673456,0.2930329489707947,71.89642163361911,-0.4246674756957287,0.84,1.2,0.05,0.09,0.9,0.06,0.05,0.09,0.07,0.07,0.15,0.04,0.0025,0.01,0.3,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,13.676453476080171,72.4754303935143,171.92448893906104,11.952039546851227,4.054477318591727,0.012696851814220665,191469.34953790254,0.02539370362844133
