,fQ,EC,EJ,alpha,dispersion,gbus,chi_in_MHz,cut_l,cut_h,gap,w,l,r,cpw_l,coupling_gap,JJ_cutout_w,JJ_cutout_h,JJ_cutout_r,JJ_c_contact_l,JJ_c_contact_r,JJ_c_contact_w,coupling_d,coupling_pad_w,coupling_r,cpw_pin,chip,resolution,junction,orientation,JJ_c_contact_shortl,istunnel,Lj [nH],g_alex [MHz],Ec_alex [MHz],Ej_alex [GHz],wr_alex [GHz],Chi [MHz],Purcell T1 [us],target kappa [MHz]
0,3.9736452872084294,181.3344387924673,11.947220118823298,-203.78893869429965,0.5352711114883423,64.61028779266265,-0.3939616864728711,0.5,1.2,0.05,0.09,0.9,0.06,0.05,0.02,0.07,0.07,0.15,0.04,0.0025,0.01,0.1,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,13.676453476080171,64.94889386988928,181.33445024524462,11.952039546851227,4.163956311526517,0.010253800200662189,4785.196035807954,0.020507600401324377
1,3.948464037254618,178.92297731330277,11.947220118823298,-200.88918252327343,0.46080335378646853,48.211831285528525,-0.2117293943802905,0.5,1.2,0.05,0.09,0.9,0.06,0.05,0.05,0.07,0.07,0.15,0.04,0.0025,0.01,0.1,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,13.676453476080171,48.40739503683624,178.92298861377625,11.952039546851227,4.136176626550337,0.005709377457453293,4785.196035807954,0.011418754914906586
2,3.894178590495447,173.7853130527663,11.947220118823298,-194.7266325009994,0.33140727519989016,40.71892748369185,-0.14001780640781328,0.5,1.2,0.05,0.09,0.9,0.06,0.05,0.08,0.07,0.07,0.15,0.04,0.0025,0.01,0.1,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,13.676453476080171,40.85866794689775,173.7853240287536,11.952039546851227,4.076360205334183,0.004072622539723191,4785.196035807954,0.008145245079446382
3,3.7636343948239044,161.76899586405503,11.947220118823298,-180.39546423043527,0.14420107126235962,38.36052652973392,-0.10390507034187915,0.5,1.2,0.05,0.09,0.9,0.06,0.05,0.11,0.07,0.07,0.15,0.04,0.0025,0.01,0.1,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,13.676453476080171,38.47614309183143,161.76900608111197,11.952039546851227,3.9329068721608613,0.003614519890033006,4785.196035807954,0.007229039780066012
