,fQ,EC,EJ,alpha,dispersion,gbus,chi_in_MHz,cut_l,cut_h,gap,w,l,r,cpw_l,coupling_gap,JJ_cutout_w,JJ_cutout_h,JJ_cutout_r,JJ_c_contact_l,JJ_c_contact_r,JJ_c_contact_w,coupling_d,coupling_pad_w,coupling_r,cpw_pin,chip,resolution,junction,orientation,JJ_c_contact_shortl,istunnel,Lj [nH],g_alex [MHz],Ec_alex [MHz],Ej_alex [GHz],wr_alex [GHz],Chi [MHz],Purcell T1 [us],target kappa [MHz]
0,3.9245263397744843,176.64722830634366,11.947220118823298,-198.1568630745393,0.39891988945007323,101.39929620017247,-0.905732177641935,0.67,1.2,0.05,0.09,0.9,0.06,0.05,0.02,0.07,0.07,0.15,0.04,0.0025,0.01,0.2,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,13.676453476080171,102.31677687780842,176.64723946308473,11.952039546851227,4.109788113180422,0.02525523308247614,48393.674802430796,0.05051046616495228
1,3.931229480008015,177.2828623863191,11.947220118823298,-198.91960583423347,0.41543337821960447,72.86614872075177,-0.47211428558993906,0.7000000000000001,1.2,0.05,0.09,0.9,0.06,0.05,0.05,0.07,0.07,0.15,0.04,0.0025,0.01,0.2,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,13.676453476080171,73.37964069124189,177.28287358320569,11.952039546851227,4.1171756494431,0.01304166773696424,181478.46650865217,0.02608333547392848
2,3.923151963201643,176.51705787412507,11.947220118823298,-198.00070195523287,0.3956091227531433,57.573071105205244,-0.2914310313434124,0.73,1.2,0.05,0.09,0.9,0.06,0.05,0.08,0.07,0.07,0.15,0.04,0.0025,0.01,0.2,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,13.676453476080171,57.919694764083886,176.51706902264473,11.952039546851227,4.108273593277758,0.008141797429895075,465640.53350098955,0.01628359485979015
3,3.9152903251103246,175.77348761881694,11.947220118823298,-197.10892424337203,0.37714901876449586,47.19114378477379,-0.19366804703773974,0.76,1.2,0.05,0.09,0.9,0.06,0.05,0.11,0.07,0.07,0.15,0.04,0.0025,0.01,0.2,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,13.676453476080171,47.441826246188334,175.77349872037402,11.952039546851227,4.099611501588231,0.005470191205050077,1031540.6571305812,0.010940382410100154
4,3.904240835281519,174.73134849676765,11.947220118823298,-195.85980843211684,0.3525344820022583,39.625931889185104,-0.13446776770849578,0.79,1.2,0.05,0.09,0.9,0.06,0.05,0.14,0.07,0.07,0.15,0.04,0.0025,0.01,0.2,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,13.676453476080171,39.81600439008689,174.73135953250497,11.952039546851227,4.087440391450453,0.003856918635354441,2074963.2506777681,0.007713837270708882
5,3.892107565330916,173.5909522823791,11.947220118823298,-194.49391247490988,0.327205463886261,33.70246792858193,-0.0956459159528225,0.8200000000000001,1.2,0.05,0.09,0.9,0.06,0.05,0.17,0.07,0.07,0.15,0.04,0.0025,0.01,0.2,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,13.676453476080171,33.850194520894654,173.59096324609095,11.952039546851227,4.074080075495107,0.0027900045269219557,3965350.1984043624,0.0055800090538439115
6,3.8788114889507166,172.34601976837826,11.947220118823298,-193.00399289624696,0.3013703689575195,28.934639796233586,-0.06921199747852862,0.85,1.2,0.05,0.09,0.9,0.06,0.05,0.2,0.07,0.07,0.15,0.04,0.0025,0.01,0.2,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,13.676453476080171,29.05169763707464,172.34603065346218,11.952039546851227,4.0594448626510635,0.002056447659020983,7298876.970186887,0.004112895318041966
