,fQ,EC,EJ,alpha,dispersion,gbus,chi_in_MHz,cut_l,cut_h,gap,w,l,r,cpw_l,coupling_gap,JJ_cutout_w,JJ_cutout_h,JJ_cutout_r,JJ_c_contact_l,JJ_c_contact_r,JJ_c_contact_w,coupling_d,coupling_pad_w,coupling_r,cpw_pin,chip,resolution,junction,orientation,JJ_c_contact_shortl,istunnel,Lj [nH],g_alex [MHz],Ec_alex [MHz],Ej_alex [GHz],wr_alex [GHz],g_leon [MHz],Ec_leon [MHz],Ej_leon [GHz],g_leon3 [MHz],Ec_leon3 [MHz],Ej_leon3 [GHz]
0,3.997529882979293,183.63833534726388,11.947220118823298,-206.56366888795998,0.615904887676239,27.953445195557464,-0.07627492653122679,0.8,1.2,0.05,0.09,0.9,0.06,0.05,0.1,0.07,0.07,0.15,0.04,0.0025,0.01,0.1,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,13.676453476080171,28.04227185911729,183.63834694555143,11.952039546851227,4.190324841834214,21.021029370419154,181.36986837679655,11.952039546851227,11.947740418666914,181.36851325070248,11.952039546851227
1,3.930543500318906,177.21775521032563,11.947220118823298,-198.8414642939514,0.41371521949768064,48.66380146647049,-0.2103736110461395,0.8,1.2,0.05,0.09,0.9,0.06,0.05,0.1,0.07,0.07,0.15,0.04,0.0025,0.01,0.2,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,13.676453476080171,48.932543264013574,177.2177664031002,11.952039546851227,4.116419563119869,24.36254215792492,175.15597691507182,11.952039546851227,20.47860370703794,175.1557319745255,11.952039546851227
2,3.852560216142279,169.90264835959883,11.947220118823298,-190.08339043432193,0.25576569986343384,70.71921981017502,-0.3987385673281284,0.8,1.2,0.05,0.09,0.9,0.06,0.05,0.1,0.07,0.07,0.15,0.04,0.0025,0.01,0.3,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,13.676453476080171,71.26704417311872,169.90265909036353,11.952039546851227,4.030566511609213,24.523683404858783,168.14356974709443,11.952039546851227,29.33485954386222,168.1432010221086,11.952039546851227
3,3.642724784536594,151.0621633398106,11.947220118823298,-167.72351773309433,0.0632160964012146,107.79494450353916,-0.6975232935846678,0.8,1.2,0.05,0.09,0.9,0.06,0.05,0.1,0.07,0.07,0.15,0.04,0.0025,0.01,0.4,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,13.676453476080171,108.88370225593968,151.06217288064207,11.952039546851227,3.800527399509401,16.773289639527633,149.86878422706343,11.952039546851227,44.07789167011051,149.85755580316288,11.952039546851227
