,fQ,EC,EJ,alpha,dispersion,gbus,chi_in_MHz,cut_l,cut_h,gap,w,l,r,cpw_l,coupling_gap,JJ_cutout_w,JJ_cutout_h,JJ_cutout_r,JJ_c_contact_l,JJ_c_contact_r,JJ_c_contact_w,coupling_d,coupling_pad_w,coupling_r,cpw_pin,chip,resolution,junction,orientation,JJ_c_contact_shortl,istunnel,coupling_gd,Lj [nH],g_alex [MHz],Ec_alex [MHz],Ej_alex [GHz],wr_alex [GHz],Chi [MHz],Purcell T1 [us],target kappa [MHz],Purcell T1 qiskit [us],target kappa qiskit [MHz]
0,3.6335580910772562,123.29959166230174,14.336664142587953,-134.05125924091703,0.0004080004692077637,123.61442266629415,-0.5167545472376891,0.92,1.2,0.005,0.09,0.8,0.06,0.05,0.015,0.07,0.07,0.15,0.04,0.0025,0.01,0.4,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,0.65,11.397044563400145,116.00466550349643,123.299599449696,14.342447456221468,3.761295549653516,0.06168478878709535,9632.329795696864,0.1233695775741907,1149.8074514318876,0.1233695775741907
1,3.9705576171791046,148.2796974531858,14.336664142587953,-162.7287213108865,0.00566443395614624,144.30994977322456,-1.0581107261938774,0.93,1.2,0.015,0.09,0.8,0.06,0.05,0.015,0.07,0.07,0.15,0.04,0.0025,0.01,0.4,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,0.65,11.397044563400145,135.43001404873593,148.27970681828143,14.342447456221468,4.124748626391796,0.08406831510318989,5185.884273981652,0.16813663020637978,412.02545484250606,0.16813663020637978
2,4.153649001648966,162.90618720967348,14.336664142587953,-179.7215771100352,0.019738831996917724,157.53091442191015,-1.584891327034447,0.9400000000000001,1.2,0.025,0.09,0.8,0.06,0.05,0.015,0.07,0.07,0.15,0.04,0.0025,0.01,0.4,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,0.65,11.397044563400145,147.84736611315836,162.90619749855344,14.342447456221468,4.323400122973435,0.10017777469833587,3652.1175468352044,0.20035554939667174,230.8429622510922,0.20035554939667174
3,4.286225008441098,173.96818687909536,14.336664142587953,-192.67026698411024,0.04556912422180176,167.55374404798675,-2.1253658212540647,0.9500000000000001,1.2,0.035,0.09,0.8,0.06,0.05,0.015,0.07,0.07,0.15,0.04,0.0025,0.01,0.4,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,0.65,11.397044563400145,157.2574890185541,173.9681978666326,14.342447456221468,4.467777735703259,0.11333082905553331,2853.5886973943116,0.22666165811106662,152.16183944671508,0.22666165811106662
4,4.384015366879014,182.38385434716722,14.336664142587953,-202.57670477180184,0.08173946285247803,176.58280232001505,-2.6837142178865006,0.96,1.2,0.045,0.09,0.8,0.06,0.05,0.015,0.07,0.07,0.15,0.04,0.0025,0.01,0.4,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,0.65,11.397044563400145,165.7490002676685,182.38386586622389,14.342447456221468,4.5745653459526485,0.12587416471596016,2313.2059699081606,0.2517483294319203,108.49622785374996,0.2517483294319203
5,4.47032115971641,189.99327909154678,14.336664142587953,-211.575061094374,0.13398482418060303,183.99383144959396,-3.270444588634853,0.97,1.2,0.055,0.09,0.8,0.06,0.05,0.015,0.07,0.07,0.15,0.04,0.0025,0.01,0.4,0.09,0.04,0.01,main,10.0,False,0.0,0.01,False,0.65,11.397044563400145,172.70674610535266,189.99329109120188,14.342447456221468,4.66902027796852,0.13666154260389898,1962.4331455242402,0.27332308520779797,82.00387857245788,0.27332308520779797
