,Freq1(GHz),Freq2(GHz),f_target,Lj,Cj,Freq_EPR1(MHz),Chi1_1(MHz),Freq_EPR2(MHz),Chi2_1(MHz),Chi2_2(MHz)
0,4.61336698631819,5.7035967688233,4,13.676453476080171nH,4.030668586052029fF,4384.989116214019,240.51226020108223,5702.547910156211,1.560677079711914,0.0031891043014526366
