,Freq1(GHz),Freq2(GHz),f_target,Lj,Cj,Freq_EPR1(MHz),Chi1_1(MHz),Freq_EPR2(MHz),Chi2_1(MHz),Chi2_2(MHz)
0,3.32002029230455,5.35576329641946,3.2,17.095566845100272nH,3.224534868841612fF,3172.991420646538,154.21664270396042,5355.581495330069,0.33481658120918273,0.00019718128395080565
