,Freq1(GHz),Freq2(GHz),f_target,Lj,Cj,Freq_EPR1(MHz),Chi1_1(MHz),Freq_EPR2(MHz),Chi2_1(MHz),Chi2_2(MHz)
0,3.61175479041866,5.35031609345642,4,13.676453476080171nH,4.030668586052029fF,3473.1917948255605,144.43128521792315,5349.97043750033,0.6224302827281951,0.0007383065700531005
